DATAFLOW,LAST UPDATE,freq,nace_r2,wstatus,worktime,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2010-Q1,39.5,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2010-Q2,39.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2010-Q3,41.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2010-Q4,39.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2011-Q1,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2011-Q2,39.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2011-Q3,41.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2011-Q4,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2012-Q1,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2012-Q2,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2012-Q3,41.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2012-Q4,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2013-Q1,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2013-Q2,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2013-Q3,41.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2013-Q4,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2014-Q1,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2014-Q2,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2014-Q3,41.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2014-Q4,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2015-Q1,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2015-Q2,39.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2015-Q3,41.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2015-Q4,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2016-Q1,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2016-Q2,40.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2016-Q3,41.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2016-Q4,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2017-Q1,39.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2017-Q2,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2017-Q3,40.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2017-Q4,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2018-Q1,39.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2018-Q2,38.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2018-Q3,40.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2018-Q4,38.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2019-Q1,39.3,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2019-Q2,38.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2019-Q3,40.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2019-Q4,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2020-Q1,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2020-Q2,37.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2020-Q3,40.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2020-Q4,38.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2021-Q1,39.5,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2021-Q2,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2021-Q3,40.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2021-Q4,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2022-Q1,39.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2022-Q2,39.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2022-Q3,40.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2022-Q4,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2023-Q1,39.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2023-Q2,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2023-Q3,40.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2023-Q4,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2024-Q1,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2024-Q2,38.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Poland,2024-Q3,39.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2008-Q1,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2008-Q2,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2008-Q3,39.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2008-Q4,38.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2009-Q1,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2009-Q2,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2009-Q3,39.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2009-Q4,38.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2010-Q1,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2010-Q2,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2010-Q3,39.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2010-Q4,37.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2011-Q1,39.1,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2011-Q2,38.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2011-Q3,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2011-Q4,38.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2012-Q1,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2012-Q2,38.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2012-Q3,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2012-Q4,38.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2013-Q1,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2013-Q2,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2013-Q3,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2013-Q4,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2014-Q1,39.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2014-Q2,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2014-Q3,39.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2014-Q4,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2015-Q1,38.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2015-Q2,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2015-Q3,39.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2015-Q4,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2016-Q1,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2016-Q2,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2016-Q3,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2016-Q4,37.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2017-Q1,39.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2017-Q2,38.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2017-Q3,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2017-Q4,37.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2018-Q1,38.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2018-Q2,38.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2018-Q3,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2018-Q4,38.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2019-Q1,38.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2019-Q2,37.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2019-Q3,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2019-Q4,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2020-Q1,37.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2020-Q2,36.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2020-Q3,38.7,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2020-Q4,37.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2021-Q1,37.9,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2021-Q2,38.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2021-Q3,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2021-Q4,36.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2022-Q1,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2022-Q2,37.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2022-Q3,38.8,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2022-Q4,37.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2023-Q1,38.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2023-Q2,37.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2023-Q3,38.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2023-Q4,36.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2024-Q1,37.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2024-Q2,36.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Portugal,2024-Q3,38.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2008-Q1,39.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2008-Q2,40.4,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2008-Q3,40.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2008-Q4,39.6,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2009-Q1,39.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2009-Q2,40.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2009-Q3,40.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2009-Q4,39.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2010-Q1,38.7,b,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2010-Q2,40.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2010-Q3,40.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2010-Q4,39.2,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2011-Q1,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2011-Q2,40.0,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2011-Q3,40.3,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2011-Q4,39.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2012-Q1,38.5,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2012-Q2,39.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2012-Q3,40.1,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2012-Q4,38.9,,
ESTAT:LFSQ_EWHAN2(1.0),13/12/24 11:00:00,Quarterly,Total - all NACE activities,Employed persons,Total,From 15 to 64 years,Total,Hour,Romania,2013-Q1,38.3,,
